fixIdx,legIdx,zoneIdx,tickLead,tickRace,time,lat,lng,alt,togo
3,0,1,-2833.741038397228,-3704.419461985042,2017-04-15T02:12:11Z,-27.16195000,151.26335000,298.00,93.618
4,0,2,-2803.741038397228,-3674.419461985042,2017-04-15T02:12:41Z,-27.16193333,151.26331667,298.00,93.618
5,0,3,-2773.741038397228,-3644.419461985042,2017-04-15T02:13:11Z,-27.16193333,151.26331667,299.00,93.618
6,0,4,-2743.741038397228,-3614.419461985042,2017-04-15T02:13:41Z,-27.16193333,151.26330000,299.00,93.616
7,0,5,-2713.741038397228,-3584.419461985042,2017-04-15T02:14:11Z,-27.16193333,151.26330000,299.00,93.616
8,0,6,-2683.741038397228,-3554.419461985042,2017-04-15T02:14:41Z,-27.16193333,151.26330000,299.00,93.616
9,0,7,-2653.741038397228,-3524.419461985042,2017-04-15T02:15:11Z,-27.16193333,151.26330000,299.00,93.616
10,0,8,-2623.741038397228,-3494.419461985042,2017-04-15T02:15:41Z,-27.16193333,151.26328333,299.00,93.615
11,0,9,-2593.741038397228,-3464.419461985042,2017-04-15T02:16:11Z,-27.16170000,151.25885000,378.00,93.334
12,0,10,-2588.741038397228,-3459.419461985042,2017-04-15T02:16:16Z,-27.16171667,151.25793333,403.00,93.27
13,0,11,-2583.741038397228,-3454.419461985042,2017-04-15T02:16:21Z,-27.16181667,151.25701667,431.00,93.2
14,0,12,-2578.741038397228,-3449.419461985042,2017-04-15T02:16:26Z,-27.16205000,151.25613333,451.00,93.122
15,0,13,-2573.741038397228,-3444.419461985042,2017-04-15T02:16:31Z,-27.16251667,151.25535000,466.00,93.031
16,0,14,-2568.741038397228,-3439.419461985042,2017-04-15T02:16:36Z,-27.16330000,151.25481667,485.00,92.931
17,0,15,-2563.741038397228,-3434.419461985042,2017-04-15T02:16:41Z,-27.16423333,151.25465000,497.00,92.844
18,0,16,-2558.741038397228,-3429.419461985042,2017-04-15T02:16:46Z,-27.16520000,151.25491667,511.00,92.784
